client_id,first_name,last_name,age,date_of_birth,email,phone,country,monthly_salary_usd,annual_bonus_usd,monthly_expenses_usd,debt_to_income,savings_rate,net_worth_usd,account_balance_usd,account_type,account_age_years,join_date,customer_tenure_days,num_products,is_premium_client,monthly_transactions,avg_transaction_amount_usd,failed_transactions,international_txn_pct,preferred_channel,last_login_days_ago,last_transaction_date,credit_score,num_loans,loan_default_risk,credit_card_limit_usd,payment_on_time_pct
CLI-D5938D04,Laura,Smith,49,1976-09-16,laura46@hotmail.com,(+57)3131094462,Colombia,1322.39,3210.97,1338.22,1.0119696531539268,0.0015,263332.3,4236.11,premium,9.7,2017-05-28,3216,2,1,22,228.16,1,0.5119,branch,12,2026-03-04,582,0,0.8134,2716.34,0.3218
CLI-2F033E57,Jill,Glover,52,1973-10-07,jill35@icloud.com,+573140864444,Colombia,386.67,1156.99,625.74,1.6182828967957454,0.0327,-8204.49,2327.54,premium,2.9,2024-07-22,604,5,1,25,73.52,1,0.0317,ATM,5,2026-03-06,690,2,0.9097,941.66,0.0881
CLI-4E8A019C,Michele,Summers,33,1992-03-23,summers.m@yahoo.com,386-097-7473,Mexico,1344.66,2134.7,1173.05,0.8723799563303176,0.0266,-6128.55,1291.2,savings,1.9,2025-02-11,400,2,1,21,517.15,0,0.1236,app,3,2026-03-08,760,1,0.3625,3606.85,0.7132
CLI-BFD3CFBB,Frank,Brady,47,1978-11-06,frank.brady@icloud.com,+57 324 056 66 42,Colombia,284.41,623.62,523.24,1.8397103164698994,-0.0251,6219.63,335.98,premium,3.6,2023-07-11,981,6,1,27,59.4,2,0.0956,app,6,2026-03-12,743,3,0.9236,745.82,0.2614
CLI-AA693A20,Ashley,Bruce,33,1993-02-18,abruce@outlook.com,01 58 57 25 27,France,1590.47,2325.56,3185.47,2.0028472801971566,-0.1182,42405.58,11457.89,savings,12.4,2014-06-03,4306,2,1,31,102.33,3,0.1369,app,8,2026-03-08,710,1,0.9638,3985.53,0.0944
CLI-AFF06154,Steven,Bailey,52,1973-09-17,steven.bailey@yahoo.com,+54 15 2980 5164,Argentina,888.48,1370.48,748.58,0.8425484724089833,0.4439,27184.55,4355.37,savings,17.1,2009-02-04,6251,2,1,34,42.52,0,0.4105,web,1,2026-03-08,672,1,0.5364,2107.27,0.5916
CLI-617CBEE5,April,Todd,38,1988-03-12,april.todd@gmail.com,(675)275-2006,Venezuela,137.54,226.31,71.4,0.5191163182349409,0.0862,2669.79,275.31,savings,11.1,2015-08-16,3867,7,0,14,1.36,2,0.2235,app,5,2026-03-04,727,2,0.2101,500.0,0.8349
CLI-668C4584,Kimberly,Phillips,26,1999-12-02,kimberly.phillips@gmail.com,(+57)6072565811,Colombia,1126.73,2017.74,1139.15,1.0110212076005938,-0.0318,17816.92,6241.61,checking,14.4,2012-04-11,5089,2,0,10,149.64,0,0.1146,app,26,2026-02-20,712,3,0.5714,2831.41,0.1023
CLI-D5C7C968,Robert,Erickson,43,1982-10-08,erickson.r@hotmail.com,+1-907-499-7004x50150,Panama,1117.24,1933.52,1048.47,0.9384400471292484,0.3099,32170.92,3546.93,premium,10.4,2016-06-12,3566,3,1,22,79.85,0,0.0658,web,0,2026-03-10,800,1,0.3252,3154.56,0.9609
CLI-BF3B4D01,Melissa,Roberts,28,1997-04-07,melissa63@outlook.com,01 8002 442 980,Colombia,781.21,1258.93,828.31,1.0602924376916067,-0.1293,11665.25,5791.19,savings,16.4,2010-08-06,5703,3,0,8,91.59,2,0.1774,app,0,2026-03-18,572,3,0.8466,1577.13,0.0735
CLI-2D06D7E3,Carrie,Malone,37,1988-12-27,carrie69@icloud.com,249.977.1507,Canada,5893.64,29355.55,5974.32,1.0136901673606722,-0.0399,156372.8,15150.69,premium,14.5,2012-07-18,4991,2,1,22,572.2,1,0.1744,web,3,2026-03-12,752,2,0.483,15642.41,0.8923
CLI-8C3AE8A8,Jeremy,Castillo,49,1977-03-05,castillo.j@hotmail.com,602 798 35 17,Colombia,979.48,2705.15,811.52,0.8285280924319418,0.2148,24658.63,1781.05,premium,17.6,2009-01-07,6279,4,1,22,108.15,0,0.3465,app,2,2026-03-06,695,0,0.4737,2402.61,0.699
CLI-46549CEC,Patricia,Boyd,40,1985-07-09,patricia89@yahoo.com,+573043336449,Colombia,1992.1,4077.93,1122.51,0.5634804937937884,0.2115,27198.06,6718.07,premium,10.6,2016-12-12,3383,4,1,27,222.4,0,0.3757,branch,5,2026-03-06,623,0,0.4388,4380.28,0.8403
CLI-AB0935C1,Jessica,Rogers,39,1986-11-15,jessica.rogers@hotmail.com,+54 15 2355 3021,Argentina,397.56,1589.17,544.34,1.3692023767387622,-0.0929,15214.66,2352.47,savings,4.5,2022-04-01,1447,5,0,10,45.66,1,0.2991,web,0,2026-03-11,600,5,0.9153,841.89,0.39
CLI-11111B5D,Meghan,Taylor,36,1989-03-27,taylor.m@gmail.com,+54 15 2431 7238,Argentina,1094.02,2986.13,959.79,0.8773004265781544,0.0486,112082.13,1624.79,premium,19.4,2007-06-21,6845,3,1,20,292.12,1,0.0396,web,10,2026-03-05,661,1,0.5866,2552.28,0.5554
CLI-58A2988C,Jessica,Russell,51,1974-05-07,jessica13@yahoo.com,1-731-748-2538,Mexico,1157.2,5215.36,1304.03,1.12688057653815,0.015,-4665.96,2694.34,savings,10.5,2016-09-17,3469,1,0,9,13.16,2,0.2014,branch,5,2026-03-05,670,3,0.7344,2736.44,0.2251
CLI-F719A2DF,Ashley,Moore,51,1974-10-31,ashley11@outlook.com,+54 9 3499 8184,Argentina,285.67,1352.64,449.52,1.5735899703288627,-0.0975,6078.78,238.77,premium,6.9,2020-02-04,2234,2,1,18,64.52,1,0.0431,web,6,2026-03-09,687,1,0.9005,692.67,0.164
CLI-C91A5D45,Frederick,Love,29,1996-08-11,frederick.love@yahoo.com,+54 15 2281 3191,Argentina,693.93,2098.83,700.37,1.0092795725066803,-0.0456,18689.72,7767.54,premium,8.6,2018-04-18,2891,3,1,26,1.95,1,0.8183,app,1,2026-03-10,690,2,0.6183,1689.92,0.4167
CLI-32BC2524,Martin,Keith,32,1994-01-15,mkeith@outlook.com,669-053-0133x93105,Mexico,2866.66,9328.16,2051.94,0.715794509575278,0.4868,45200.07,1101.24,premium,9.4,2017-07-26,3157,2,1,18,1135.11,0,0.1518,web,4,2026-03-14,769,0,0.2467,7780.45,0.6911
CLI-E1C658AF,Shelby,Barton,59,1966-06-11,shelby74@icloud.com,+56 2 2486 2316,Chile,361.64,1371.51,749.78,2.07331287475681,-0.1413,7009.56,982.66,premium,19.8,2007-10-11,6733,2,1,19,69.83,4,0.5215,app,1,2026-03-08,488,1,0.99,622.87,0.0811
CLI-50893615,Caroline,Warren,42,1983-06-20,caroline.warren@yahoo.com,+56 61 295 0344,Chile,7052.94,13432.14,4144.93,0.587687583209525,0.1699,370267.29,65900.16,premium,10.1,2016-07-05,3543,2,1,35,466.75,4,0.1713,app,1,2026-03-17,757,1,0.1992,18843.8,0.7337
CLI-161BA0F3,Paul,Hayes,28,1997-07-22,phayes@outlook.com,018001170408,Colombia,287.53,48.47,502.51,1.7476558892190008,0.0008,-1318.6,2832.96,checking,9.1,2017-03-15,3290,3,0,11,6.73,0,0.1157,branch,1,2026-03-16,595,2,0.9724,603.81,0.0325
CLI-AD82C1DF,Gary,Sanders,38,1987-09-05,gary.sanders@outlook.com,(+57)3161619427,Colombia,402.57,1228.2,659.34,1.637837184696953,-0.022,10046.97,458.24,checking,5.2,2021-08-22,1669,3,0,16,7.83,0,0.0188,app,1,2026-03-17,795,1,0.8043,1129.56,0.3963
CLI-550D7125,Kurt,Lester,54,1971-12-22,klester@hotmail.com,+54 9 3121 9740,Argentina,751.25,1841.57,722.97,0.9623591087307953,0.3046,21011.49,2129.43,savings,2.3,2024-11-24,479,3,1,26,113.9,1,0.3161,branch,1,2026-03-07,831,2,0.2809,2203.37,0.8562
CLI-A2466051,Stephanie,Ray,43,1982-11-23,ray.s@icloud.com,573252081610,Colombia,849.53,1047.05,699.5,0.8233906975135921,0.1922,-4221.66,484.05,premium,1.4,2025-11-13,125,2,1,37,193.26,0,0.1857,ATM,0,2026-03-11,578,0,0.7197,1733.04,0.0649
CLI-21C9CE43,Jessica,Klein,24,2001-08-13,jessica96@icloud.com,+1-743-780-0237x932,Peru,623.29,1678.96,640.38,1.027416807153677,-0.0777,10520.16,1168.92,savings,14.0,2013-01-06,4819,7,0,7,31.97,0,0.0407,web,5,2026-03-11,748,4,0.5024,1645.49,0.3915
CLI-62D5DF57,Courtney,Moore,47,1978-09-16,cmoore@icloud.com,864.948.6763x25884,Paraguay,2047.73,7850.88,1683.92,0.8223372132352631,0.5011,55242.82,8302.42,premium,4.7,2022-02-15,1492,3,1,24,66.3,0,0.7996,web,3,2026-03-13,693,0,0.4736,5008.51,0.8795
CLI-AFFB980F,Nancy,Barnes,37,1988-07-13,nbarnes@hotmail.com,(552)943-8863x071,Paraguay,977.59,1950.02,891.8,0.9122453192075887,0.2211,57436.32,1112.09,savings,3.6,2023-02-26,1116,3,1,25,7.52,2,0.0064,web,5,2026-03-10,662,5,0.6096,2284.11,0.1096
CLI-7919E4B7,Carla,Hill,37,1988-11-29,carla.hill@gmail.com,+54 15 2428 1094,Argentina,420.61,698.61,564.44,1.341963130125761,-0.1477,12621.17,622.78,savings,15.3,2011-06-19,5386,4,1,23,4.34,1,0.038,app,4,2026-03-13,676,1,0.8331,1003.53,0.2752
CLI-407DE3A4,Jason,White,24,2001-04-12,jason45@hotmail.com,046.204.7787x89270,Mexico,606.84,436.3,762.1,1.2558464838749437,-0.0161,8585.24,1774.79,checking,1.2,2025-08-15,215,1,0,10,190.54,0,0.1017,app,2,2026-03-09,668,3,0.8057,1430.71,0.2837
CLI-699894A8,Amanda,Alexander,51,1974-05-23,aalexander@outlook.com,(+57) 607 992 92 33,Colombia,209.71,622.02,547.39,2.6102188967533135,-0.1197,12667.27,320.19,checking,8.1,2018-02-05,2963,4,0,18,11.63,0,0.181,branch,3,2026-03-09,623,3,0.99,500.0,0.11
CLI-F3734F90,Brenda,Avila,38,1987-09-19,bavila@outlook.com,+57 325 843 96 95,Colombia,1625.92,950.15,1419.27,0.8729014491219997,0.2212,100853.27,2989.48,savings,18.2,2008-08-08,6431,3,1,30,309.44,0,0.0748,app,0,2026-03-18,685,0,0.5296,3930.9,0.2678
CLI-76D93000,Randall,Miller,68,1958-03-11,rmiller@yahoo.com,256-021-7388x63192,Mexico,367.27,17.99,685.18,1.8655837253138323,-0.1305,20325.52,2244.44,premium,13.2,2013-05-28,4677,1,1,24,5.86,3,0.1398,app,2,2026-03-11,825,0,0.861,1069.4,0.1969
CLI-01D7951B,Teresa,Snyder,66,1959-05-23,teresa82@yahoo.com,+34 973 587 889,Spain,3864.22,10436.75,4325.59,1.1193947323658284,-0.0732,59133.55,14905.21,savings,15.8,2011-11-25,5227,4,0,10,750.13,0,0.063,app,1,2026-03-14,788,1,0.4805,10747.08,0.8516
CLI-3F42A48D,William,Bates,44,1982-01-03,wbates@outlook.com,328.981.5670,Ecuador,360.12,945.15,689.24,1.913918079753746,0.0355,14595.87,1390.44,premium,3.9,2023-06-16,1006,1,1,34,6.75,1,0.6557,app,4,2026-03-09,794,0,0.9047,1009.18,0.1631
CLI-95CB43B3,Sean,Doyle,37,1988-04-21,doyle.s@icloud.com,619.900.8810,Mexico,622.64,1533.7,853.23,1.370340729836398,-0.1339,-2348.96,1608.16,premium,18.6,2008-07-27,6443,1,1,27,150.9,2,0.5068,app,2,2026-03-16,722,0,0.7815,1586.63,0.0688
CLI-B69D598B,Danny,Pearson,41,1984-03-18,dpearson@outlook.com,(838)585-8364,Guatemala,655.82,1250.64,842.56,1.2847321401474545,-0.056,8355.49,343.23,premium,1.6,2025-02-22,389,2,1,23,288.43,1,0.1441,branch,2,2026-03-09,507,2,0.9513,1173.53,0.0313
CLI-F2451A33,Andrew,Campbell,45,1980-04-04,andrew.campbell@gmail.com,869-850-1435x65736,Costa Rica,1721.43,6180.43,1793.08,1.0416194968110608,-0.0705,59379.02,11242.53,savings,10.3,2016-10-18,3438,6,1,26,124.29,1,0.1904,branch,7,2026-03-01,581,1,0.8278,3529.94,0.3953
CLI-E5C31893,Christopher,Sullivan,24,2001-09-18,christopher.sullivan@yahoo.com,+573160173944,Colombia,1238.8,6159.17,1039.92,0.8394505047933912,0.5327,23511.1,2612.42,savings,2.6,2024-04-01,716,4,1,28,318.1,1,0.3416,app,0,2026-03-09,726,2,0.4123,3174.24,0.8233
CLI-C0C2F60A,Heather,Khan,44,1981-12-12,hkhan@yahoo.com,81 0665 0928,Brazil,764.35,1337.1,803.97,1.0518341395183308,-0.1174,12141.16,3172.84,checking,13.0,2014-04-18,4352,1,0,15,184.31,1,0.1127,app,9,2026-03-03,802,3,0.3994,2163.56,0.8112
CLI-187F7104,Jessica,Villanueva,21,2004-06-27,villanueva.j@outlook.com,+1-572-468-4744x7206,Dominican Republic,1020.96,821.15,859.34,0.8416958480394681,0.485,55695.42,1945.14,checking,7.9,2019-09-27,2364,3,0,16,172.69,0,0.0517,app,1,2026-03-17,589,2,0.7105,2122.4,0.4022
CLI-EE3753FD,Raymond,Chavez,27,1998-09-21,rchavez@outlook.com,+573254845232,Colombia,419.68,918.56,631.18,1.5039303991210582,-0.038,16814.24,2928.85,savings,5.6,2021-01-04,1899,2,1,16,44.05,0,0.1372,branch,3,2026-03-09,794,4,0.7351,1176.09,0.5278
CLI-89DE0EAC,Nicole,White,47,1978-09-11,nwhite@hotmail.com,+56 600 701 516,Chile,328.78,1383.71,779.35,2.370426267825026,-0.1478,31402.14,113.48,checking,15.0,2011-11-02,5250,1,0,14,38.46,3,0.4046,ATM,0,2026-03-09,728,1,0.9855,844.77,0.2434
CLI-1EA38724,Todd,Cooper,51,1974-10-29,todd43@icloud.com,+56 67 212 5428,Chile,2297.43,6412.92,1954.5,0.8507346466360391,0.3223,-8751.51,4824.53,premium,14.8,2012-08-21,4957,4,1,29,25.76,0,0.0659,app,0,2026-03-11,618,1,0.6596,5011.1,0.1506
CLI-EE73EFD0,Jonathan,Mendez,37,1989-01-26,mendez.j@outlook.com,(951)462-2001x10160,Paraguay,167.86,414.56,503.7,3.0006396047870947,0.0268,2263.84,2015.28,savings,19.4,2007-09-01,6773,7,1,23,25.15,1,0.0333,web,0,2026-03-15,681,0,0.99,500.0,0.5196
CLI-C4884D52,Janice,Johnson,44,1981-06-18,janice.johnson@outlook.com,532.311.8867x068,Peru,287.11,154.48,480.97,1.675208078159747,0.0381,-1052.2,724.72,checking,18.4,2008-09-23,6385,5,0,11,47.21,0,0.2969,web,0,2026-03-16,821,4,0.784,831.94,0.116
CLI-B4825198,John,Johnson,36,1989-05-08,johnson.j@icloud.com,+573131156286,Colombia,513.92,4063.34,702.56,1.3670585227558925,-0.0064,7841.63,1029.46,checking,6.7,2020-03-21,2188,2,0,10,42.97,3,0.1355,app,3,2026-03-11,771,2,0.6941,1398.47,0.4905
CLI-C8A54385,Diana,Baker,43,1982-09-28,diana.baker@gmail.com,+34 843 93 04 65,Spain,2161.64,2371.43,2908.56,1.3455364511289523,0.0194,40920.08,4867.61,checking,9.8,2017-08-11,3141,5,0,8,584.2,2,0.278,branch,4,2026-03-13,818,0,0.5812,6240.78,0.4358
CLI-5E3E1124,Carmen,Taylor,43,1982-12-21,carmen47@outlook.com,001-463-788-6642x51893,United States,1743.39,682.16,2481.81,1.4235537459889138,-0.1219,163406.43,947.57,premium,7.1,2019-06-04,2479,5,1,20,342.4,0,0.2409,app,2,2026-03-11,635,0,0.9025,3907.24,0.0423
CLI-5DB6C883,Matthew,Burke,36,1989-03-21,mburke@icloud.com,+1-226-438-2206x43437,Guatemala,1070.81,2999.8,1240.85,1.1588021714629326,-0.0055,16398.83,2985.85,checking,19.6,2007-02-22,6964,4,0,14,317.21,0,0.3629,app,4,2026-03-04,608,1,0.8424,2297.83,0.0947
CLI-91D79F3E,Justin,Patton,45,1980-08-07,justin85@yahoo.com,+54 15 2156 4058,Argentina,611.9,1030.07,600.62,0.981560637776478,0.4263,7927.7,918.26,savings,14.4,2012-03-21,5110,3,1,27,27.05,3,0.0311,web,0,2026-03-18,677,1,0.6265,1462.08,0.1286
CLI-73D5DDAE,Charles,Black,39,1986-09-29,black.c@icloud.com,(385)478-4889,United States,19210.15,50889.97,11087.66,0.577177488328109,0.3398,258922.75,51783.12,premium,15.0,2012-09-12,4935,3,1,31,6408.14,1,0.277,app,2,2026-03-07,603,3,0.4942,40883.72,0.8482
CLI-8170B9ED,Jennifer,Black,45,1981-02-04,jblack@yahoo.com,8422918283,Peru,510.42,626.55,719.74,1.4100790597994415,-0.0434,7649.7,822.74,premium,13.3,2013-11-04,4517,4,1,28,16.16,1,0.0661,app,0,2026-03-15,642,0,0.8929,1156.55,0.3291
CLI-A1F716B3,Travis,Salas,60,1965-10-04,tsalas@icloud.com,955-615-4190,Ecuador,604.91,2290.99,858.13,1.418616677224871,0.0488,16705.14,1886.97,checking,17.4,2009-09-24,6019,6,0,10,16.66,1,0.3156,ATM,12,2026-02-24,646,1,0.8919,1379.19,0.2849
CLI-022F08A1,Veronica,Brown,40,1985-06-10,vbrown@icloud.com,(051) 4655-5509,Brazil,529.57,1098.5,525.61,0.9925225247151738,0.2983,7821.18,1181.08,checking,5.0,2022-07-10,1347,5,0,11,61.31,4,0.0054,app,0,2026-03-12,801,1,0.3596,1497.13,0.7798
CLI-F53EAE2C,Marissa,Moreno,37,1989-03-12,moreno.m@outlook.com,+56 9 4391 8050,Chile,876.93,2570.6,1057.85,1.2063198459677464,-0.0132,-3408.39,809.32,savings,8.4,2018-02-28,2940,3,0,18,445.36,1,0.2227,app,0,2026-03-16,626,1,0.8396,1937.5,0.3258
CLI-78550B84,Mary,Valenzuela,41,1984-08-17,mary.valenzuela@hotmail.com,(660)848-2909x6225,Peru,549.91,201.88,569.76,1.0360931052863147,-0.0711,-3730.27,4540.55,premium,6.9,2020-06-18,2099,2,1,38,56.03,0,0.3037,app,13,2026-02-27,430,1,0.9491,834.57,0.2595
CLI-F055F8EA,George,Romero,41,1984-09-02,george26@yahoo.com,08474198495,Mexico,165.59,604.02,606.89,3.6650098178277255,-0.056,4352.03,271.52,savings,5.6,2021-12-16,1553,3,0,10,33.62,2,0.0092,web,1,2026-03-14,790,6,0.99,500.0,0.5839
CLI-1F2FC037,Cynthia,Martinez,40,1985-10-19,martinez.c@outlook.com,1-302-911-1259x078,Mexico,994.42,2908.91,1203.37,1.2101224122828413,-0.0479,15343.41,539.31,premium,7.9,2019-12-07,2293,3,1,33,180.88,1,0.3939,app,12,2026-02-26,743,2,0.6464,2607.72,0.1349
CLI-33E78AAA,Willie,Dickerson,31,1995-03-13,dickerson.w@icloud.com,03 21 51 41 63,France,4721.0,2826.57,4779.7,1.0124321094065734,-0.1211,82828.66,4525.09,premium,15.1,2011-12-13,5209,2,1,28,2186.87,2,0.0227,branch,1,2026-03-13,748,1,0.4911,12463.44,0.9236
CLI-F8DF38FB,Alicia,Ortega,41,1984-09-19,ortega.a@yahoo.com,001-996-867-5196x685,Peru,773.49,4087.12,607.58,0.7855136049455037,0.2755,11277.84,10710.73,checking,18.7,2008-11-25,6322,4,0,14,189.91,1,0.2472,app,5,2026-03-10,644,1,0.5571,1758.1,0.4664
CLI-CD8C960C,Nancy,Smith,39,1987-03-05,smith.n@gmail.com,+1-412-215-5937x9168,Dominican Republic,622.86,3189.01,536.28,0.8609858463421457,0.541,11183.31,1271.37,savings,6.8,2020-01-02,2267,3,1,26,271.94,0,0.0365,app,5,2026-03-06,696,4,0.4957,1530.04,0.879
CLI-B26E8EDE,James,Wolfe,43,1982-08-08,jwolfe@yahoo.com,+56 800 784 638,Chile,993.72,1119.31,1258.95,1.266909868767798,-0.083,14067.61,1351.76,premium,15.1,2011-05-09,5427,6,1,28,14.31,2,0.4878,web,0,2026-03-10,700,0,0.7621,2455.07,0.4682
CLI-2DDC42B0,Matthew,Stevens,45,1980-09-04,mstevens@icloud.com,001-416-481-1073,Uruguay,1631.63,3036.27,1498.91,0.9186619075568571,0.7158,29140.53,5935.33,premium,12.2,2014-10-24,4163,1,1,21,138.15,4,0.5198,web,11,2026-03-05,801,0,0.3103,4612.71,0.8677
CLI-65959382,Curtis,Rodriguez,30,1996-01-26,rodriguez.c@yahoo.com,822.788.3975,Mexico,1834.18,5731.55,1475.24,0.8043062359507278,0.0674,37104.14,7184.37,checking,9.8,2017-09-06,3115,3,0,13,56.14,1,0.1368,app,2,2026-03-08,609,2,0.6465,3942.41,0.105
CLI-2B254BE3,Shane,Salinas,38,1988-02-22,shane.salinas@outlook.com,(791)477-3489x5245,Mexico,1196.59,4042.0,1256.42,1.0499981323560104,-0.1264,25492.93,2104.95,savings,16.0,2011-06-09,5396,7,0,11,8.7,2,0.0751,app,2,2026-03-09,695,0,0.6362,2935.16,0.4289
CLI-305F944F,Ashley,Mercado,35,1990-08-23,ashley.mercado@yahoo.com,04187711697,Mexico,326.51,1752.53,650.0,1.9907335513608146,0.0333,10466.68,1240.8,checking,5.1,2021-09-14,1646,2,0,10,31.01,1,0.0597,app,0,2026-03-08,754,1,0.9451,868.9,0.2657
CLI-5FEA591F,David,Blackwell,49,1976-10-10,blackwell.d@icloud.com,+1-959-290-3320x8460,Bolivia,556.28,1401.97,794.88,1.4289163024890623,0.007,361602.05,708.57,premium,4.1,2022-05-04,1414,3,1,23,63.22,1,0.5191,app,1,2026-03-09,787,3,0.7026,1545.15,0.2022
CLI-AFE4AB4A,Raymond,Romero,38,1987-12-09,romero.r@gmail.com,+55 (031) 5627 6001,Brazil,535.58,417.23,590.38,1.102308472886195,-0.055,-2201.48,2338.18,checking,1.7,2025-03-03,380,2,0,13,155.68,1,0.0189,app,7,2026-03-04,818,2,0.4008,1546.25,0.9438
CLI-09020A8C,David,Beltran,42,1983-12-18,david.beltran@outlook.com,573294480926,Colombia,600.76,1273.85,724.85,1.2065445802947692,-0.0039,16838.99,759.26,savings,17.6,2009-10-25,5988,5,1,33,135.79,2,0.4691,app,0,2026-03-16,674,0,0.772,1429.1,0.0634
CLI-D6E0AA42,Maria,Nguyen,46,1979-05-25,mnguyen@outlook.com,302 310 48 80,Colombia,264.85,288.57,547.98,2.0689813478876578,-0.031,3263.75,927.41,premium,3.8,2023-11-10,859,3,1,21,19.32,2,0.2721,ATM,3,2026-03-11,694,3,0.974,648.73,0.6411
CLI-06F39EF2,Wanda,Davis,44,1981-07-27,wanda64@yahoo.com,57 323 442 77 85,Colombia,1108.07,2576.32,1047.06,0.9449366117359522,0.251,26115.29,2077.05,checking,7.8,2019-02-21,2582,6,0,13,4.72,1,0.2416,branch,11,2026-03-04,658,2,0.6411,2573.33,0.0696
CLI-396DDDBA,Anthony,Dodson,50,1975-08-17,anthony.dodson@icloud.com,(+57)6073428841,Colombia,428.98,1425.32,573.74,1.3374543626101993,-0.0204,6101.17,2884.2,premium,17.4,2009-11-08,5974,3,1,20,23.05,2,0.0014,web,0,2026-03-08,681,2,0.8247,1031.07,0.1533
CLI-D39C5B41,Daniel,Elliott,41,1984-09-10,daniel.elliott@icloud.com,001-582-294-2743x35439,Guatemala,1010.06,3087.55,1160.84,1.1492815152687461,0.0248,19759.03,3438.53,savings,13.7,2013-06-17,4657,6,0,11,31.51,1,0.1491,app,3,2026-03-15,498,2,0.9339,1775.33,0.5132
CLI-A592CAA3,Jennifer,White,45,1980-03-29,jennifer.white@yahoo.com,349-951-6285x6596,Panama,738.58,731.17,1012.12,1.370359488761175,0.0185,15964.31,3924.6,premium,5.7,2021-02-14,1858,2,1,21,51.77,3,0.1173,web,0,2026-03-15,593,1,0.9204,1545.8,0.1489
CLI-B888CAC8,Julia,Hansen,35,1991-02-17,julia34@gmail.com,+55 (071) 1744 0635,Brazil,3675.49,3628.31,2065.23,0.5618923209561417,0.0214,633538.77,13697.37,premium,11.8,2015-12-24,3737,2,1,26,961.86,1,0.1346,app,1,2026-03-12,841,2,0.0969,10909.72,0.763
CLI-9CEE3260,Isabella,Robinson,39,1987-02-14,isabella98@icloud.com,57 313 136 57 00,Colombia,715.63,1039.19,738.5,1.0319461639939334,0.0031,21903.0,5472.3,savings,12.2,2014-09-13,4204,4,0,9,122.28,1,0.2242,app,1,2026-03-11,545,0,0.8663,1376.54,0.1735
CLI-E611D561,Richard,Shields,61,1964-04-16,shields.r@outlook.com,(+57)6084901265,Colombia,923.42,1459.26,903.92,0.9788830900579376,0.1991,12075.65,957.36,savings,1.3,2025-03-08,375,2,0,10,69.35,0,0.2383,app,0,2026-03-17,718,0,0.5341,2340.05,0.0284
CLI-48B42A5B,Zachary,Carey,31,1995-01-21,zachary67@outlook.com,01 8002 391 661,Colombia,495.08,1135.93,603.19,1.2183764983993024,-0.1096,6320.68,2179.51,savings,6.4,2020-04-28,2150,4,0,14,141.72,1,0.1697,web,1,2026-03-14,579,3,0.8927,1011.71,0.3756
CLI-4113BD22,Matthew,Rodriguez,37,1988-04-16,matthew.rodriguez@gmail.com,57 321 123 75 07,Colombia,3544.69,4978.38,2788.12,0.786560792341221,0.3936,53347.67,3934.65,premium,13.5,2013-06-13,4661,1,1,29,52.28,1,0.1526,web,0,2026-03-16,572,2,0.7083,7156.1,0.4335
CLI-59A03C48,Karen,Watkins,35,1990-07-31,watkins.k@outlook.com,01 8008 181 591,Colombia,1646.59,2890.64,1498.69,0.9101752428846194,0.4523,46395.92,6900.8,savings,12.4,2014-07-21,4258,3,1,19,220.96,2,0.1341,app,5,2026-03-13,715,2,0.4895,4155.22,0.9068
CLI-A7C6B2BE,Melissa,Haney,34,1992-01-16,haney.m@outlook.com,+36(8)3173097887,Mexico,810.41,3008.1,902.45,1.1135636407180631,0.0496,25722.65,1245.49,premium,4.1,2022-03-15,1464,4,1,29,232.19,0,0.4125,web,2,2026-03-10,547,0,0.8904,1564.57,0.326
CLI-4FF964A8,James,Hanson,44,1981-12-19,james.hanson@gmail.com,707.425.6421x828,Mexico,781.99,698.56,965.83,1.2350866082126262,-0.0621,429430.49,680.48,premium,14.2,2012-02-27,5133,3,1,22,228.9,1,0.2631,web,3,2026-03-13,649,2,0.8224,1791.22,0.3237
CLI-C1675956,Melanie,Gordon,48,1977-04-20,gordon.m@gmail.com,+54 9 3819 2725,Argentina,431.15,821.24,526.59,1.2213600667262006,-0.0611,8049.59,3418.15,checking,7.3,2019-08-18,2404,5,0,13,5.86,1,0.2323,app,0,2026-03-12,730,3,0.6803,1110.85,0.2527
CLI-2F0500FB,Sarah,Adams,36,1989-06-22,sarah.adams@hotmail.com,+56 9 8966 6359,Chile,1898.2,2934.18,1716.78,0.904422397448221,0.36,41928.8,2965.2,premium,6.9,2020-06-22,2095,1,1,29,10.8,0,0.1387,branch,1,2026-03-14,737,0,0.4355,4937.55,0.7872
CLI-93285B9B,Martin,Ward,44,1981-07-22,martin42@icloud.com,(+57) 605 500 59 17,Colombia,1476.59,893.22,1176.69,0.7968952900109305,0.3761,19149.37,1938.95,premium,16.1,2010-01-18,5903,2,1,21,282.43,0,0.0774,web,1,2026-03-13,688,1,0.4659,3585.51,0.7254
CLI-158FF663,Jeremiah,Scott,30,1995-08-27,scott.j@gmail.com,(559)820-1216x7713,Mexico,1793.91,6670.61,1306.74,0.7284300624781789,0.4728,39176.89,3203.62,checking,6.6,2020-09-09,2016,4,0,8,38.37,1,0.0484,web,1,2026-03-13,703,1,0.3826,4451.01,0.9017
CLI-B66BFD8D,Justin,Wright,23,2003-03-01,wright.j@gmail.com,(261)821-6168x38711,United States,3380.52,12581.33,2992.42,0.8851966244581322,0.519,88353.31,2026.73,premium,18.3,2008-04-17,6544,4,1,24,334.46,3,0.0058,web,2,2026-03-12,822,2,0.2516,9807.49,0.7289
